ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367606_at 12.394057 12.355214 12.358579 12.399437 12.420199 12.351395 12.438522 12.352891 12.413739
1367607_at 12.690286 12.698546 12.651072 12.622168 12.628031 12.616201 12.609411 12.613465 12.661228
1367608_at 5.2756205 5.0598726 5.3804326 5.3537626 5.2825146 5.0723906 5.3654766 5.0702763 5.1501503
1367609_at 12.060987 12.141939 11.656052 11.787761 11.704216 11.501828 11.792594 11.498533 11.959308
1367610_at 12.482063 12.45085 12.372037 12.447156 12.451341 12.371691 12.495381 12.36731 12.3823185
1367611_at 5.4263287 5.453932 5.4725766 5.5195813 5.5729437 5.389722 5.4115314 5.570883 5.485585
1367612_at 14.109084 14.091826 14.065381 14.057304 14.13495 14.097769 14.104717 14.10001 14.117443
1367613_at 12.862541 12.902549 12.923636 12.958257 13.023798 12.937149 13.001067 12.951844 13.042536
1367614_at 7.771756 6.943195 7.559168 7.104471 7.497205 7.6146784 7.587078 7.0475297 7.485319
1367615_at 4.2235146 4.2270813 4.321641 4.4159374 4.350993 4.2735763 4.3922977 4.5002356 4.185325
1367616_at 4.6403522 4.586179 4.6882076 4.5555763 4.678113 4.578163 4.497257 4.644989 4.6944
1367617_at 9.378101 9.156155 9.377695 9.12916 9.189666 9.276035 9.267423 9.3605 9.1981
1367618_a_at 11.193018 11.088564 11.084178 11.103635 11.2167015 11.114295 11.308126 11.178437 11.214435
1367619_at 12.881522 13.029473 12.928892 12.8880205 12.948305 12.791947 13.058736 12.936173 13.147778
1367620_at 12.730905 12.670462 12.73318 12.683739 12.761267 12.728437 12.742796 12.786738 12.703022
1367621_at 8.491348 8.511127 8.275326 8.464409 8.380889 8.189428 8.448706 8.359934 8.278982
1367622_at 12.428292 12.366975 12.46085 12.367531 12.401967 12.429558 12.3623085 12.397801 12.301834
1367623_at 12.162736 12.104374 12.230963 12.223659 12.243914 12.158476 12.224452 12.121966 12.136998
1367624_at 10.866124 11.120471 10.736576 10.430614 11.013033 10.804348 10.888988 10.877585 10.802105
1367625_at 13.287453 13.297015 13.3527355 13.331981 13.336729 13.328943 13.407469 13.234493 13.263618
1367626_at 4.9506493 5.0836244 5.1469936 5.0814238 4.964484 5.0297365 5.2480164 5.1824837 5.0540094
1367627_at 8.078988 8.213258 7.9098444 7.7951107 8.13977 7.9085965 8.16033 7.5949955 8.485982
1367628_at 6.358701 6.14383 6.584274 5.838512 6.1408525 6.212431 6.6297483 5.7756124 6.5570135
1367629_at 12.064358 12.005544 12.119979 12.016783 12.075929 12.112002 12.025898 11.995142 11.983361
1367630_at 12.430549 12.4322815 12.462896 12.505065 12.486122 12.374199 12.43061 12.390475 12.41368
1367631_at 5.0891037 5.2612457 4.7581396 5.2233486 5.287799 5.0866003 5.626649 5.8310328 4.961133
1367632_at 10.749474 10.341451 10.197991 10.560835 10.001022 9.851794 10.010609 10.529937 10.046885
1367633_at 10.550522 9.98858 10.208461 10.425377 9.877414 9.635201 9.743541 10.106137 9.741368
1367634_at 12.522569 12.51119 12.478285 12.478544 12.519217 12.489402 12.570015 12.529316 12.504114
1367635_at 12.83825 12.890783 13.038232 12.874916 13.02218 12.975203 12.779169 12.89397 12.953643
1367636_at 7.606158 7.6934824 7.7596626 7.62003 7.6364136 7.600897 7.524365 7.8700457 7.7110815
1367637_a_at 11.037371 10.948773 10.801917 10.9886675 10.9960165 10.99593 10.995767 10.933548 10.973621
1367638_at 9.482788 9.576182 9.255971 9.45374 9.367768 9.438001 9.50346 9.630271 9.68263
1367639_a_at 12.760503 12.811451 12.864001 12.9310875 12.905647 12.83389 12.892997 12.781405 12.852552
1367640_at 12.536592 12.581457 12.576226 12.539157 12.603281 12.579078 12.6344 12.534684 12.592161
1367641_at 13.392845 13.457671 13.505558 13.41417 13.435021 13.500806 13.480272 13.406487 13.474565
