ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367549_a_at 10.646451 10.789652 10.622997 10.848969 10.62334 10.566884 10.6739645 10.663669 10.712174 10.680845 10.533645
1367550_a_at 9.124852 9.21437 9.109584 9.108194 9.264942 9.036232 9.033665 8.944085 8.893716 9.159356 9.117754
1367551_a_at 9.35761 9.429825 9.523289 9.421766 9.537696 9.285674 9.358288 9.207614 9.439575 9.537018 9.650038
1367552_at 4.4549885 3.980173 4.452195 4.208654 4.131372 4.1069984 4.0270367 3.992676 4.5275745 4.117254 4.337289
1367553_x_at 12.028109 12.030974 11.910718 12.251654 12.06183 12.074139 12.81913 12.348338 12.459067 12.88067 12.358766
1367554_at 3.8945744 3.8647614 4.0266495 3.809133 3.9333575 4.0151887 4.0366383 3.8534763 4.0345354 4.1909876 4.1283407
1367555_at 14.706835 14.707607 14.718243 14.694537 14.664438 14.665346 14.718243 14.675868 14.696714 14.739185 14.696352
1367556_s_at 14.591468 14.562497 14.607595 14.559159 14.56383 14.570789 14.586183 14.571802 14.599988 14.56485 14.58105
1367557_s_at 13.142087 13.153894 13.138976 13.04654 13.106255 13.197365 13.0799675 13.236152 13.089739 13.242146 13.231098
1367558_x_at 3.1941712 3.2114234 3.2078984 3.169211 3.3269823 3.166268 3.1577692 3.1663206 3.13135 3.113367 3.2468016
1367559_at 12.886537 12.993669 12.967579 12.909652 12.901067 12.760972 12.989763 12.892207 12.928024 12.999396 12.933673
1367560_at 12.299076 12.411553 12.227087 12.278155 12.349173 12.248577 12.356804 12.349051 12.30474 12.436587 12.366936
1367561_at 12.569667 12.641058 12.500104 12.578602 12.610511 12.567193 12.709084 12.708652 12.560076 12.699134 12.672647
1367562_at 9.226124 9.106163 9.513354 9.593733 9.344151 9.00762 9.156062 9.168651 9.409938 9.583818 9.202088
1367563_at 9.087464 9.193076 9.186215 9.496952 9.18952 9.058985 9.308083 9.170751 9.019443 9.293104 9.199221
1367564_at 5.8145065 5.7131586 5.601265 5.8577476 5.8392463 5.8822513 5.6606407 5.9463186 5.71121 5.5688486 5.7242517
1367565_a_at 13.94904 13.9029 13.875906 13.843775 13.954941 13.97408 13.928352 13.938718 13.855317 13.848816 13.909784
1367566_at 3.9634771 3.8269384 3.7035036 3.9616182 3.8910005 4.189189 4.06841 4.1912317 4.219981 3.81797 3.7513454
1367567_at 12.083865 12.026558 11.840293 12.216331 12.105917 12.125374 12.205816 12.110826 11.984384 12.118027 12.205638
1367568_a_at 9.537321 8.905764 9.298279 9.85268 9.713475 9.481647 9.3200245 9.120935 9.193136 8.972237 9.09532
1367569_at 11.959411 12.050601 11.958454 11.950568 12.046713 12.155215 12.105163 12.005877 11.995522 12.111072 11.987911
1367570_at 7.056127 7.6429973 7.228617 7.3364725 7.6600404 6.8475375 7.3174367 7.2993846 7.494784 8.251652 7.74743
1367571_a_at 5.251254 5.1961236 5.5150566 5.6406107 5.3855066 5.376011 5.2155094 5.5969143 4.9008503 5.2031136 4.981139
1367572_at 4.858171 5.0854316 4.6756434 4.946301 4.9993534 5.064999 4.773882 5.203984 5.279455 4.8624763 5.042403
1367573_at 12.3717 12.405317 12.368671 12.36681 12.445625 12.392929 12.501538 12.411033 12.354263 12.578988 12.44367
1367574_at 8.921676 8.865914 8.921305 8.772311 8.817126 8.550317 8.854544 8.639654 8.8317795 8.998674 8.886968
1367575_at 11.704101 11.791002 11.753216 11.610773 11.601252 11.660354 11.72189 11.693212 11.554258 11.779943 11.613265
1367576_at 13.4774475 13.684929 13.55853 13.66424 13.573789 13.594826 13.836735 13.378671 13.479613 13.801923 13.76009
1367577_at 6.8521566 7.343395 7.282357 6.9670277 8.126945 7.0911245 8.062212 7.117503 8.653798 7.503154 8.404356
1367578_at 10.321053 10.415119 10.493131 10.653262 10.558519 10.54491 10.563766 10.592669 10.56488 10.561979 10.550787
1367579_a_at 11.523634 11.664395 11.30837 11.371417 11.534207 11.586905 11.765513 11.625972 11.623603 11.92214 11.702674
1367580_at 11.475269 11.570357 11.41829 11.645389 11.605557 11.562016 11.641372 11.696974 11.412806 11.668939 11.658196
1367581_a_at 5.1641045 5.725347 5.323018 6.20794 6.268749 5.936726 5.4717917 5.5283837 6.417128 5.4965987 5.5438986
1367582_at 11.707693 11.806177 11.755422 11.822946 11.828474 11.884378 11.934761 11.94558 11.701866 11.780213 11.977133
1367583_at 13.418911 13.4135685 13.3757 13.346868 13.424579 13.380968 13.4099 13.44531 13.428867 13.396166 13.451465
1367584_at 8.2245655 8.312688 8.257119 8.114007 8.177326 8.020643 8.267338 8.207163 8.233022 8.381514 8.300479
1367585_a_at 11.0988865 10.984066 11.246596 11.188849 11.070288 11.365128 11.308058 11.427267 11.179683 10.9567795 11.266047
1367586_at 13.005593 12.905114 12.975647 13.003176 12.884722 12.960046 12.775189 12.89574 12.839533 12.628717 12.717952
1367587_at 3.3357806 3.2777247 3.2216816 3.280386 3.5780156 3.8846555 3.3720176 3.2289271 3.4821985 3.3160648 3.5621483
1367588_a_at 11.514586 11.648181 11.539452 11.498922 11.61212 11.497124 11.781895 11.556428 11.4136 11.704981 11.748607
1367589_at 9.633847 9.75529 9.644368 9.64082 9.624734 9.669588 9.642074 9.666773 9.634211 9.778449 9.563414
1367590_at 10.844086 11.131183 10.77653 10.821054 10.947204 10.975474 11.042191 10.911725 10.841669 11.204158 11.27467
1367591_at 10.159113 10.320403 10.146563 10.085188 10.198381 10.196536 10.173735 10.255047 10.088662 10.031119 10.174881
1367592_at 3.3713484 3.0871692 3.2910748 3.302765 3.425203 3.370437 3.4212065 3.3680012 3.5513926 3.2684553 3.3987558
1367593_at 8.922271 8.874273 8.676353 8.9085655 8.91361 8.137808 8.714504 9.094587 9.001341 9.291791 9.2533045
1367594_at 9.463139 9.316305 9.550042 9.406832 9.419594 9.503887 9.423981 9.539259 9.55682 9.503517 9.456522
1367595_s_at 13.710569 13.72971 13.631959 13.591959 13.599304 13.622318 13.6125145 13.611612 13.640394 13.594083 13.4689
1367596_at 12.392222 12.36256 12.285345 12.378813 12.515551 12.570524 12.500222 12.535738 12.294072 12.460633 12.585987
1367597_at 12.113777 12.198937 12.122398 12.235856 12.312399 12.257383 12.348475 12.264691 12.243595 12.384264 12.314212
1367598_at 14.157373 14.107959 14.171354 14.109758 14.088548 14.120083 14.180526 14.127567 14.160484 14.141448 14.093728
1367599_at 12.237115 12.21324 12.169542 12.11891 12.101204 12.551901 12.114835 12.34677 12.185002 12.178094 12.351463
1367600_at 5.5686564 5.1040554 5.230922 5.431594 5.278662 5.5735655 5.358815 5.605299 5.3751087 5.20341 5.9157767
1367601_at 8.759376 8.560469 9.425432 8.513821 8.770063 8.540663 8.323118 8.236416 8.309475 8.752287 8.906727
1367602_at 9.3328285 9.483878 10.218367 9.333864 9.639041 9.382027 9.232947 9.05473 9.071384 9.565293 9.549889
1367603_at 11.557053 11.382852 11.27075 11.218045 11.509432 11.423129 11.284213 11.40936 11.298559 11.324547 11.529988
1367604_at 11.475653 11.416117 11.307518 11.384218 11.416933 11.580163 11.318987 11.292975 11.6137295 11.379866 11.468262
1367605_at 11.149167 11.208324 11.121252 11.238873 11.158059 11.12011 11.127264 11.11028 11.304046 11.230918 11.226481
1367606_at 12.374619 12.428859 12.293393 12.418456 12.424137 12.377274 12.456453 12.478241 12.349933 12.486575 12.450733
1367607_at 12.615114 12.638891 12.6759815 12.704031 12.765386 12.698428 12.750154 12.643921 12.601733 12.787525 12.709539
1367608_at 5.34587 5.0696154 4.982362 5.2774386 5.051752 5.142521 5.3502336 5.2023077 5.037546 5.5646152 5.0103064
1367609_at 11.725021 11.6882715 11.760061 11.788277 11.854176 12.003404 12.026806 11.88189 11.802843 11.623545 11.830302
1367610_at 12.581151 12.617686 12.6395855 12.709134 12.754606 12.722962 12.650693 12.678831 12.608841 12.741395 12.677383
1367611_at 5.5476227 5.3217616 5.3221927 4.943225 4.6921597 5.4889717 5.2738585 5.227308 4.6820807 4.7633023 5.317038
1367612_at 14.08129 14.073297 14.019233 14.014525 14.036763 13.991947 14.016521 14.007803 13.986556 14.03125 14.037997
1367613_at 12.931594 12.94417 12.904218 13.010894 13.021394 12.943222 12.977128 13.0160885 13.065508 12.981784 12.9825325
1367614_at 7.588825 7.4694424 7.311572 7.04074 7.4833393 7.084246 7.4378023 7.0140357 7.0611463 7.5871263 7.251606
1367615_at 4.2684984 4.141146 3.7865853 4.390185 4.0823126 4.227888 4.3206406 4.1264753 4.4107413 4.070299 4.225777
1367616_at 4.4614496 3.9554396 3.9948213 4.3814015 4.242029 4.288911 4.3667297 4.194399 4.1805735 4.320839 4.3501453
1367617_at 9.809368 10.062453 9.983604 9.942588 9.875007 9.780438 9.797282 9.970758 9.869138 10.007142 10.011672
1367618_a_at 11.323825 11.352285 11.363655 11.315806 11.481562 11.489945 11.451977 11.445685 11.418064 11.445426 11.5938635
1367619_at 12.847055 12.960466 12.6631365 12.568594 12.609473 12.571444 12.747342 12.672598 12.634007 12.577685 12.749519
1367620_at 12.867439 12.80425 12.852826 12.748136 12.873662 12.909328 12.875697 12.87878 12.86694 12.854443 12.81545
1367621_at 8.784496 8.803672 8.705687 8.647773 8.77353 8.81568 8.664439 8.574199 8.753727 8.944041 8.668679
1367622_at 12.479789 12.394559 12.474068 12.539162 12.628273 12.586279 12.510065 12.585669 12.501276 12.595399 12.470434
1367623_at 12.353185 12.322011 12.223227 12.374703 12.51461 12.267762 12.352662 12.372659 12.326595 12.409661 12.427789
1367624_at 11.1350155 11.119996 11.508315 11.135009 11.082083 11.231246 10.95507 11.093624 11.299959 11.140274 11.014693
1367625_at 13.240504 13.268246 13.195596 13.314718 13.321062 13.273471 13.321674 13.374891 13.30353 13.343462 13.38738
1367626_at 4.939927 4.890183 4.7297487 4.527297 4.419656 4.8252225 4.8024445 4.7832193 4.6354947 4.4130645 4.711727
1367627_at 8.419971 8.568153 8.190799 8.43569 7.978893 8.079485 8.274645 8.075103 8.072392 7.991038 8.265081
1367628_at 6.2807302 6.277003 6.82743 6.392229 6.3861947 6.028385 6.5953546 6.512452 6.519018 7.155209 6.5761275
1367629_at 12.220697 12.193391 12.138819 12.299876 12.37465 12.380982 12.304359 12.34305 12.220786 12.349123 12.221053
1367630_at 12.498507 12.553595 12.462505 12.541755 12.657535 12.572463 12.637698 12.494611 12.557924 12.603034 12.598331
1367631_at 5.5828214 6.6813498 6.616545 6.7434444 6.927777 7.091999 6.027581 6.0872173 6.1846776 5.8591805 5.736555
1367632_at 10.699057 10.268517 10.713223 10.192473 10.489144 10.582206 10.112916 10.606734 10.440237 10.7228 10.607463
1367633_at 10.239613 9.699311 10.2518015 9.633065 10.037618 10.087986 9.519433 10.176623 10.020758 10.264056 10.118647
1367634_at 12.514509 12.622987 12.515225 12.641779 12.694954 12.737943 12.719233 12.634028 12.574061 12.704639 12.744337
1367635_at 12.958644 12.766606 12.841759 12.673857 12.712566 12.820665 12.970356 12.938601 12.889811 12.800702 12.984723
1367636_at 8.133503 8.203395 8.169895 8.135401 8.290132 8.252218 8.003215 8.306108 8.156149 8.205435 8.361277
1367637_a_at 11.089658 11.114174 11.119714 11.316598 11.081516 10.923216 11.078805 11.138922 11.168735 11.117397 11.021586
1367638_at 9.875571 9.900975 9.880739 10.01221 9.759429 9.883907 9.816494 9.714692 9.944218 9.71243 9.743862
1367639_a_at 12.761165 12.664897 12.589644 12.59132 12.615951 12.597327 12.681364 12.598179 12.489424 12.533339 12.715453
1367640_at 12.518342 12.663337 12.474316 12.618057 12.674999 12.735384 12.820991 12.723297 12.588535 12.776715 12.780931
1367641_at 13.536656 13.516677 13.489557 13.590839 13.498208 13.600243 13.646105 13.552555 13.596439 13.553211 13.530142
1367642_at 11.023396 11.068207 11.018927 11.046568 11.129257 11.031858 11.080406 11.006122 10.930913 10.946728 11.031655
1367643_at 11.604513 11.745616 11.8764515 11.914663 11.756467 11.696315 11.725184 11.818043 11.770827 11.821632 11.6689625
1367644_at 7.589628 7.4311028 7.8857284 8.1018715 7.516302 7.482999 7.8750386 7.833874 7.860517 7.734186 7.576156
1367645_at 12.774236 12.92832 12.793632 12.835626 13.064582 12.990517 12.977338 12.951602 12.835847 12.935298 13.001712
1367646_at 12.373201 12.385871 12.427116 12.394538 12.204292 12.11362 12.239305 12.337013 12.4539585 12.221498 12.273996
1367647_at 14.175015 14.159328 14.170358 14.173808 14.176999 14.130499 14.135726 14.177369 14.177111 14.147747 14.177598
1367648_at 6.0095897 6.2451653 5.7175417 6.4863834 5.943868 6.126987 6.7406163 6.4801345 6.257967 7.109329 6.810286
1367649_at 6.44143 6.4731364 6.5102177 6.151343 6.6616235 6.418937 6.271967 6.43744 6.292684 6.068084 6.1590514
1367650_at 6.7320957 6.8183384 6.928899 6.903969 7.0053368 6.637198 6.79716 6.6196947 6.782198 6.5370903 6.447387
1367651_at 10.280428 10.158584 10.402767 10.680591 10.3968 10.317194 10.758663 10.5508175 10.608381 10.519945 10.569017
1367652_at 9.674504 9.372962 9.789481 9.75715 9.680687 9.746548 9.49551 9.589785 9.581633 9.357559 9.243064
1367653_a_at 12.341079 12.235251 12.317812 12.127671 12.1717 12.297763 12.1714115 12.18756 12.069034 12.236507 12.247937
1367654_at 8.710971 9.114197 9.116634 8.838787 9.031538 8.49217 8.705946 8.769506 8.812087 8.844803 8.607298
1367655_at 8.034154 8.208843 7.971651 7.8538656 8.233526 7.808778 7.954439 7.8421764 8.015373 8.247307 8.003664
1367656_at 10.852184 10.850322 10.878292 10.952827 11.0058155 11.000305 10.998716 10.942099 11.03606 10.963961 11.047892
1367657_at 12.467645 12.469491 12.46579 12.04413 12.34773 12.413615 12.233449 12.294966 12.139874 11.973287 12.381079
1367658_at 6.7443147 6.7001724 7.1773925 7.057149 7.031314 6.6358 6.8254485 6.4672723 6.6315136 7.0869718 6.85405
1367659_s_at 10.940901 11.357128 10.896993 11.493861 11.722148 11.108146 11.226705 11.326742 11.331021 11.089702 11.278218
1367660_at 6.5640316 6.387552 6.1579647 6.284518 5.89915 6.502557 6.3163137 6.2129483 6.3426394 6.372458 6.294067
1367661_at 7.2036934 6.916351 7.3562007 6.9787745 6.977771 7.1606293 7.6493196 7.091248 7.5252576 8.029573 7.5387516
1367662_at 12.631297 12.584316 12.58641 12.671044 12.7161455 12.709308 12.489301 12.671705 12.682276 12.47214 12.570092
1367663_at 11.721375 11.650877 11.711937 11.713079 11.770878 11.735294 11.635881 11.722407 11.68875 11.726606 11.524999
1367664_at 4.215642 4.5973387 4.1643305 4.396296 4.039771 4.522398 3.9428968 4.042859 4.113278 4.3343763 4.4179106
1367665_at 4.1019487 4.121351 4.182644 4.5281796 4.2088585 4.2596216 4.1542096 3.8814182 4.597561 4.244679 4.385299
1367666_at 9.593814 9.720863 9.596375 9.493992 9.47111 9.42405 9.544283 9.467266 9.552094 9.448365 9.56728
1367667_at 12.06618 11.896907 11.86271 12.310696 12.2081785 12.236159 12.541014 12.102601 11.990267 12.602097 12.439818
1367668_a_at 6.615939 7.274681 7.3643637 6.798537 6.897984 6.513202 7.05474 6.6790605 6.5199594 7.5585895 7.6147113
1367669_a_at 10.057865 9.956458 10.097346 10.133572 10.360059 10.111152 10.148376 10.178992 10.160508 10.222347 10.281606
1367670_at 10.737321 10.890811 10.718141 10.685253 10.795321 10.762808 10.532179 10.742232 10.726103 10.527538 10.527243
